"filename", "language", "Vue", "TypeScript", "JSON", "SCSS", "XML", "comment", "blank", "total"
"f:\研奇\dashboard-view\src\views\chart\ContentLayers\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\chart\ContentLayers\index.vue", "Vue", 209, 0, 0, 0, 0, 5, 20, 234
"f:\研奇\dashboard-view\src\views\chart\ContentLoad\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\chart\ContentLoad\index.vue", "Vue", 37, 0, 0, 0, 0, 0, 4, 41
"f:\研奇\dashboard-view\src\views\chart\hooks\useContextMenu.hook.d.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 1, 11
"f:\研奇\dashboard-view\src\views\chart\hooks\useContextMenu.hook.ts", "TypeScript", 0, 219, 0, 0, 0, 38, 21, 278
"f:\研奇\dashboard-view\src\views\chart\hooks\useKeyboard.hook.ts", "TypeScript", 0, 185, 0, 0, 0, 25, 31, 241
"f:\研奇\dashboard-view\src\views\chart\hooks\useSync.hook.ts", "TypeScript", 0, 176, 0, 0, 0, 44, 16, 236
"f:\研奇\dashboard-view\src\views\chart\index.vue", "Vue", 105, 0, 0, 0, 0, 3, 12, 120
"f:\研奇\dashboard-view\src\views\edit\index.vue", "Vue", 157, 0, 0, 0, 0, 2, 14, 173
"f:\研奇\dashboard-view\src\views\exception\403.vue", "Vue", 41, 0, 0, 0, 0, 0, 4, 45
"f:\研奇\dashboard-view\src\views\exception\404.vue", "Vue", 41, 0, 0, 0, 0, 0, 4, 45
"f:\研奇\dashboard-view\src\views\exception\500.vue", "Vue", 41, 0, 0, 0, 0, 0, 5, 46
"f:\研奇\dashboard-view\src\views\login\index.vue", "Vue", 244, 0, 0, 0, 0, 13, 23, 280
"f:\研奇\dashboard-view\src\views\login\loginbackup.vue", "Vue", 329, 0, 0, 0, 0, 1, 24, 354
"f:\研奇\dashboard-view\src\views\login\modal\ContactModal\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 1, 3
"f:\研奇\dashboard-view\src\views\login\modal\ContactModal\index.vue", "Vue", 63, 0, 0, 0, 0, 0, 10, 73
"f:\研奇\dashboard-view\src\views\login\modal\VersionModal\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 1, 3
"f:\研奇\dashboard-view\src\views\login\modal\VersionModal\index.vue", "Vue", 123, 0, 0, 0, 0, 0, 16, 139
"f:\研奇\dashboard-view\src\views\preview\components\PreviewLoading\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 1, 3
"f:\研奇\dashboard-view\src\views\preview\components\PreviewLoading\index.vue", "Vue", 23, 0, 0, 0, 0, 0, 4, 27
"f:\研奇\dashboard-view\src\views\preview\components\PreviewRenderGroup\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\preview\components\PreviewRenderGroup\index.vue", "Vue", 66, 0, 0, 0, 0, 0, 4, 70
"f:\研奇\dashboard-view\src\views\preview\components\PreviewRenderList\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\preview\components\PreviewRenderList\index.vue", "Vue", 79, 0, 0, 0, 0, 2, 9, 90
"f:\研奇\dashboard-view\src\views\preview\hooks\useComInstall.hook.ts", "TypeScript", 0, 30, 0, 0, 0, 1, 6, 37
"f:\研奇\dashboard-view\src\views\preview\hooks\useScale.hook.ts", "TypeScript", 0, 131, 0, 0, 0, 4, 11, 146
"f:\研奇\dashboard-view\src\views\preview\hooks\useStore.hook.ts", "TypeScript", 0, 7, 0, 0, 0, 1, 2, 10
"f:\研奇\dashboard-view\src\views\preview\index.d.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 1, 5
"f:\研奇\dashboard-view\src\views\preview\index.vue", "Vue", 8, 0, 0, 0, 0, 0, 2, 10
"f:\研奇\dashboard-view\src\views\preview\suspenseIndex.vue", "Vue", 139, 0, 0, 0, 0, 7, 14, 160
"f:\研奇\dashboard-view\src\views\preview\utils\drag.ts", "TypeScript", 0, 44, 0, 0, 0, 3, 9, 56
"f:\研奇\dashboard-view\src\views\preview\utils\index.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 4
"f:\研奇\dashboard-view\src\views\preview\utils\keyboard.ts", "TypeScript", 0, 42, 0, 0, 0, 2, 6, 50
"f:\研奇\dashboard-view\src\views\preview\utils\storage.ts", "TypeScript", 0, 54, 0, 0, 0, 4, 12, 70
"f:\研奇\dashboard-view\src\views\preview\utils\style.ts", "TypeScript", 0, 46, 0, 0, 0, 6, 7, 59
"f:\研奇\dashboard-view\src\views\preview\wrapper.vue", "Vue", 27, 0, 0, 0, 0, 0, 4, 31
"f:\研奇\dashboard-view\src\views\project\index.vue", "Vue", 49, 0, 0, 0, 0, 3, 6, 58
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsCard\backup.vue", "Vue", 126, 0, 0, 0, 0, 76, 12, 214
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsCard\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsCard\index.vue", "Vue", 134, 0, 0, 0, 0, 0, 21, 155
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsList\hooks\useData.hook.ts", "TypeScript", 0, 48, 0, 0, 0, 4, 6, 58
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsList\hooks\useModal.hook.ts", "TypeScript", 0, 74, 0, 0, 0, 5, 12, 91
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsList\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsList\index.vue", "Vue", 91, 0, 0, 0, 0, 0, 11, 102
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsModalCard\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\project\items\components\ProjectItemsModalCard\index.vue", "Vue", 143, 0, 0, 0, 0, 12, 13, 168
"f:\研奇\dashboard-view\src\views\project\items\index.d.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 1, 10
"f:\研奇\dashboard-view\src\views\project\items\index.vue", "Vue", 13, 0, 0, 0, 0, 0, 3, 16
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutAsideFooter\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutAsideFooter\index.vue", "Vue", 70, 0, 0, 0, 0, 0, 8, 78
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutCreate\components\CreateModal\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutCreate\components\CreateModal\index.vue", "Vue", 129, 0, 0, 0, 0, 2, 19, 150
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutCreate\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutCreate\index.vue", "Vue", 33, 0, 0, 0, 0, 1, 6, 40
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutSider\index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 2, 4
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutSider\index.vue", "Vue", 136, 0, 0, 0, 0, 2, 19, 157
"f:\研奇\dashboard-view\src\views\project\layout\components\ProjectLayoutSider\menu.ts", "TypeScript", 0, 47, 0, 0, 0, 14, 5, 66
"f:\研奇\dashboard-view\src\views\project\mtTemplate\index.vue", "Vue", 22, 0, 0, 0, 0, 0, 3, 25
"f:\研奇\dashboard-view\src\views\project\templateMarket\index.vue", "Vue", 17, 0, 0, 0, 0, 0, 3, 20
"f:\研奇\dashboard-view\src\views\redirect\index.vue", "Vue", 16, 0, 0, 0, 0, 0, 1, 17
"Total", "-", 20260, 10466, 6466, 526, 1548, 2088, 3683, 45037
